,timestamp,lp
2023-06-28 15:16:09.122931,,586.4
2023-06-28 15:16:09.549666,,586.5
2023-06-28 15:16:10.123312,,586.4
2023-06-28 15:16:10.551045,,586.55
2023-06-28 15:16:11.121692,,586.25
2023-06-28 15:16:11.555422,,586.7
2023-06-28 15:16:12.121073,,586.45
2023-06-28 15:16:13.123450,,586.5
2023-06-28 15:16:13.561180,,586.45
2023-06-28 15:16:14.560561,,586.7
2023-06-28 15:16:15.120214,,586.55
2023-06-28 15:16:15.557940,,586.75
2023-06-28 15:16:16.120593,,586.7
2023-06-28 15:16:16.558322,,586.75
2023-06-28 15:16:17.120971,,586.65
2023-06-28 15:16:17.558700,,586.55
2023-06-28 15:16:17.764572,,586.45
2023-06-28 15:16:18.123350,,586.55
2023-06-28 15:16:19.120521,,586.75
2023-06-28 15:16:20.122413,,586.7
2023-06-28 15:16:20.965088,,586.55
2023-06-28 15:16:21.125988,,586.75
2023-06-28 15:16:21.966707,,586.5
2023-06-28 15:16:22.123613,,586.6
2023-06-28 15:16:22.968674,,586.5
2023-06-28 15:16:23.130912,,586.75
2023-06-28 15:16:23.968018,,586.45
2023-06-28 15:16:24.122912,,586.75
2023-06-28 15:16:25.975663,,586.5
2023-06-28 15:16:26.123733,,586.55
2023-06-28 15:16:26.974726,,586.5
2023-06-28 15:16:27.123913,,586.8
2023-06-28 15:16:28.126835,,586.75
2023-06-28 15:16:28.180801,,586.5
2023-06-28 15:16:29.123666,,586.45
2023-06-28 15:16:30.137686,,586.5
2023-06-28 15:16:31.123773,,586.45
2023-06-28 15:16:32.126797,,586.75
2023-06-28 15:16:34.133103,,586.55
2023-06-28 15:16:35.128755,,586.7
2023-06-28 15:16:36.126779,,586.5
2023-06-28 15:16:37.132489,,586.45
2023-06-28 15:16:37.392454,,586.5
2023-06-28 15:16:38.391416,,586.4
2023-06-28 15:16:40.131641,,586.5
2023-06-28 15:16:40.390692,,586.65
2023-06-28 15:16:41.129966,,586.55
2023-06-28 15:16:41.618659,,586.4
2023-06-28 15:16:41.797548,,586.65
2023-06-28 15:16:42.127343,,586.55
2023-06-28 15:16:42.793966,,586.45
2023-06-28 15:16:43.128927,,586.4
2023-06-28 15:16:44.127878,,586.65
2023-06-28 15:16:44.995958,,586.4
2023-06-28 15:16:45.126880,,586.55
2023-06-28 15:16:45.998956,,586.7
2023-06-28 15:16:46.128871,,586.55
2023-06-28 15:16:47.127840,,586.5
2023-06-28 15:16:47.999931,,586.55
2023-06-28 15:16:49.010235,,586.6
2023-06-28 15:16:49.133160,,586.5
2023-06-28 15:16:50.128360,,586.6
2023-06-28 15:16:51.181384,,586.45
2023-06-28 15:16:52.132434,,586.65
2023-06-28 15:16:52.417883,,586.5
2023-06-28 15:16:53.129442,,586.6
2023-06-28 15:16:54.129848,,586.65
2023-06-28 15:16:55.144968,,586.5
2023-06-28 15:16:56.130505,,586.4
2023-06-28 15:16:56.610100,,586.5
2023-06-28 15:16:56.813973,,586.4
2023-06-28 15:16:57.196737,,586.5
2023-06-28 15:16:57.813323,,586.6
2023-06-28 15:16:58.129903,,586.5
2023-06-28 15:16:58.814857,,586.6
2023-06-28 15:16:59.129662,,586.7
2023-06-28 15:16:59.821568,,586.5
2023-06-28 15:17:01.822050,,586.6
2023-06-28 15:17:03.134238,,586.5
2023-06-28 15:17:04.030190,,586.75
2023-06-28 15:17:06.028045,,586.55
2023-06-28 15:17:06.131983,,586.75
2023-06-28 15:17:08.133388,,586.55
2023-06-28 15:17:09.135279,,586.6
2023-06-28 15:17:09.431590,,586.7
2023-06-28 15:17:10.135514,,586.65
2023-06-28 15:17:10.639202,,586.75
2023-06-28 15:17:11.136913,,586.65
2023-06-28 15:17:11.834875,,586.7
2023-06-28 15:17:12.133538,,586.75
2023-06-28 15:17:12.838916,,586.9
2023-06-28 15:17:13.134856,,586.75
2023-06-28 15:17:13.843391,,586.65
2023-06-28 15:17:14.139346,,586.6
2023-06-28 15:17:14.836690,,586.65
2023-06-28 15:17:17.139048,,586.9
2023-06-28 15:17:18.136561,,586.6
2023-06-28 15:17:19.138762,,586.9
2023-06-28 15:17:19.646175,,586.95
2023-06-28 15:17:20.139377,,586.9
2023-06-28 15:17:22.135465,,586.7
2023-06-28 15:17:23.045363,,586.9
2023-06-28 15:17:25.047682,,586.95
2023-06-28 15:17:26.050976,,586.85
2023-06-28 15:17:27.051201,,586.75
2023-06-28 15:17:28.054286,,586.85
2023-06-28 15:17:29.148978,,586.7
2023-06-28 15:17:30.142281,,586.75
2023-06-28 15:17:30.454175,,586.65
2023-06-28 15:17:31.137568,,586.7
2023-06-28 15:17:32.139536,,586.75
2023-06-28 15:17:32.656150,,586.65
2023-06-28 15:17:34.137952,,586.75
2023-06-28 15:17:34.659104,,586.7
2023-06-28 15:17:35.142590,,586.9
2023-06-28 15:17:36.063953,,586.75
2023-06-28 15:17:38.071913,,586.9
2023-06-28 15:17:40.144490,,586.65
2023-06-28 15:17:42.466348,,586.7
2023-06-28 15:17:43.145717,,586.65
2023-06-28 15:17:43.868613,,586.8
2023-06-28 15:17:44.141948,,586.65
2023-06-28 15:17:44.873160,,586.7
2023-06-28 15:17:45.143692,,586.85
2023-06-28 15:17:47.140019,,586.7
2023-06-28 15:17:47.276787,,586.8
2023-06-28 15:17:48.277990,,586.7
2023-06-28 15:17:49.142292,,586.8
2023-06-28 15:17:50.141991,,586.7
2023-06-28 15:17:50.291899,,586.8
2023-06-28 15:17:51.143027,,586.7
2023-06-28 15:17:52.145162,,586.75
2023-06-28 15:17:52.479618,,586.7
2023-06-28 15:17:53.143344,,586.75
2023-06-28 15:17:53.479283,,586.7
2023-06-28 15:17:54.143780,,586.85
2023-06-28 15:17:54.484905,,586.7
2023-06-28 15:17:55.143249,,586.75
2023-06-28 15:17:56.151643,,586.7
2023-06-28 15:17:56.683975,,586.75
2023-06-28 15:17:57.169634,,586.65
2023-06-28 15:17:57.688787,,586.9
2023-06-28 15:17:58.147730,,586.75
2023-06-28 15:17:59.088223,,586.7
2023-06-28 15:18:00.144370,,586.65
2023-06-28 15:18:02.144535,,586.7
2023-06-28 15:18:03.144914,,586.65
2023-06-28 15:18:04.151290,,586.7
2023-06-28 15:18:04.494078,,586.65
2023-06-28 15:18:05.153498,,586.7
2023-06-28 15:18:05.495285,,586.65
2023-06-28 15:18:06.150877,,586.7
2023-06-28 15:18:06.494691,,586.65
2023-06-28 15:18:08.154411,,586.7
2023-06-28 15:18:09.497921,,586.9
2023-06-28 15:18:10.147358,,586.65
2023-06-28 15:18:11.151530,,586.75
2023-06-28 15:18:11.500729,,586.8
2023-06-28 15:18:12.503795,,586.75
2023-06-28 15:18:13.147199,,586.65
2023-06-28 15:18:13.503325,,586.95
2023-06-28 15:18:14.155993,,586.7
2023-06-28 15:18:14.505443,,587.0
2023-06-28 15:18:15.150485,,586.75
2023-06-28 15:18:15.505737,,586.65
2023-06-28 15:18:17.151461,,586.7
2023-06-28 15:18:17.708881,,586.95
2023-06-28 15:18:18.150254,,586.75
2023-06-28 15:18:18.712347,,586.95
2023-06-28 15:18:19.159153,,586.65
2023-06-28 15:18:19.710621,,586.95
2023-06-28 15:18:20.155417,,586.7
2023-06-28 15:18:21.148507,,587.0
2023-06-28 15:18:22.116757,,586.7
2023-06-28 15:18:23.151738,,586.8
2023-06-28 15:18:24.150570,,586.75
2023-06-28 15:18:25.523079,,586.7
2023-06-28 15:18:26.151582,,586.75
2023-06-28 15:18:27.150744,,586.9
2023-06-28 15:18:27.731137,,586.95
2023-06-28 15:18:28.153193,,586.9
2023-06-28 15:18:28.926941,,586.7
2023-06-28 15:18:29.151929,,586.95
2023-06-28 15:18:30.124816,,586.7
2023-06-28 15:18:32.127745,,586.8
2023-06-28 15:18:34.331657,,586.7
2023-06-28 15:18:36.162680,,586.75
2023-06-28 15:18:38.156122,,586.85
2023-06-28 15:18:38.536049,,586.75
2023-06-28 15:18:39.159119,,586.7
2023-06-28 15:18:40.156731,,586.75
2023-06-28 15:18:40.542563,,586.8
2023-06-28 15:18:41.156823,,586.7
2023-06-28 15:18:42.157651,,586.85
2023-06-28 15:18:43.155007,,586.9
2023-06-28 15:18:43.944489,,586.8
2023-06-28 15:18:44.154413,,586.75
2023-06-28 15:18:44.944806,,586.7
2023-06-28 15:18:45.952895,,586.9
2023-06-28 15:18:46.156771,,586.85
2023-06-28 15:18:46.954154,,586.9
2023-06-28 15:18:47.156048,,586.75
2023-06-28 15:18:48.151733,,586.8
2023-06-28 15:18:53.159380,,586.95
2023-06-28 15:18:54.761188,,586.9
2023-06-28 15:18:55.171506,,586.75
2023-06-28 15:18:55.776892,,586.6
2023-06-28 15:18:56.159339,,586.85
2023-06-28 15:18:56.962139,,586.65
2023-06-28 15:18:57.159501,,586.9
2023-06-28 15:18:57.962332,,586.6
2023-06-28 15:18:58.164328,,586.9
2023-06-28 15:18:58.967570,,586.6
2023-06-28 15:18:59.964998,,586.65
2023-06-28 15:19:02.172987,,586.75
2023-06-28 15:19:04.160757,,586.85
2023-06-28 15:19:04.373625,,586.65
2023-06-28 15:19:05.174244,,586.75
2023-06-28 15:19:05.574996,,586.65
2023-06-28 15:19:06.161140,,586.85
2023-06-28 15:19:06.373012,,586.65
2023-06-28 15:19:07.164594,,586.6
2023-06-28 15:19:08.161440,,586.75
2023-06-28 15:19:08.377762,,586.65
2023-06-28 15:19:09.160722,,586.8
2023-06-28 15:19:10.378764,,586.95
2023-06-28 15:19:11.180694,,586.75
2023-06-28 15:19:12.580819,,586.9
2023-06-28 15:19:13.642053,,587.0
2023-06-28 15:19:14.164879,,586.95
2023-06-28 15:19:15.786092,,586.9
2023-06-28 15:19:16.164887,,587.0
2023-06-28 15:19:16.785502,,587.05
2023-06-28 15:19:17.163885,,586.95
2023-06-28 15:19:18.166606,,587.05
2023-06-28 15:19:20.164062,,587.15
2023-06-28 15:19:21.173097,,587.0
2023-06-28 15:19:22.164779,,587.1
2023-06-28 15:19:23.397558,,586.95
2023-06-28 15:19:26.806611,,587.0
2023-06-28 15:19:27.006484,,586.95
2023-06-28 15:19:28.166183,,587.0
2023-06-28 15:19:29.169207,,586.85
2023-06-28 15:19:30.167680,,586.95
2023-06-28 15:19:31.418188,,587.0
2023-06-28 15:19:32.187710,,586.95
2023-06-28 15:19:33.171101,,587.0
2023-06-28 15:19:35.167391,,587.15
2023-06-28 15:19:35.615114,,586.95
2023-06-28 15:19:36.170769,,587.2
2023-06-28 15:19:36.614442,,587.15
2023-06-28 15:19:37.813694,,587.0
2023-06-28 15:19:41.170773,,587.15
2023-06-28 15:19:42.169159,,587.0
2023-06-28 15:19:43.169519,,586.95
2023-06-28 15:19:43.429297,,587.0
2023-06-28 15:19:45.169091,,587.15
2023-06-28 15:19:45.625826,,587.0
2023-06-28 15:19:46.641741,,587.15
2023-06-28 15:19:47.171481,,586.9
2023-06-28 15:19:48.170224,,587.0
2023-06-28 15:19:50.175317,,586.85
2023-06-28 15:19:51.179636,,586.95
2023-06-28 15:19:51.448472,,586.85
2023-06-28 15:19:52.170353,,586.95
2023-06-28 15:19:53.172529,,587.05
2023-06-28 15:19:53.634242,,586.95
2023-06-28 15:19:54.172909,,586.9
2023-06-28 15:19:54.642618,,587.0
2023-06-28 15:19:55.836249,,586.85
2023-06-28 15:19:56.175038,,586.9
2023-06-28 15:19:57.171419,,586.85
2023-06-28 15:19:59.173650,,586.7
2023-06-28 15:20:00.199661,,586.75
2023-06-28 15:20:01.178054,,586.9
2023-06-28 15:20:02.177437,,586.75
2023-06-28 15:20:03.173817,,586.7
2023-06-28 15:20:03.642526,,586.85
2023-06-28 15:20:04.641906,,586.9
2023-06-28 15:20:05.188567,,586.85
2023-06-28 15:20:05.671270,,586.9
2023-06-28 15:20:06.644664,,586.8
2023-06-28 15:20:07.851915,,586.9
2023-06-28 15:20:08.844809,,586.85
2023-06-28 15:20:12.174746,,586.9
2023-06-28 15:20:13.250077,,586.85
2023-06-28 15:20:14.178622,,586.9
2023-06-28 15:20:15.176482,,586.8
2023-06-28 15:20:15.454309,,586.7
2023-06-28 15:20:16.187102,,586.75
2023-06-28 15:20:16.453942,,586.7
2023-06-28 15:20:17.176100,,586.75
2023-06-28 15:20:17.456234,,586.7
2023-06-28 15:20:19.178843,,586.6
2023-06-28 15:20:19.661524,,586.75
2023-06-28 15:20:21.660929,,586.7
2023-06-28 15:20:22.663219,,586.75
2023-06-28 15:20:23.188544,,586.6
2023-06-28 15:20:24.185320,,586.55
2023-06-28 15:20:24.866234,,586.7
2023-06-28 15:20:26.179852,,586.55
2023-06-28 15:20:26.866221,,586.7
2023-06-28 15:20:27.068098,,586.55
2023-06-28 15:20:28.180083,,586.7
2023-06-28 15:20:28.868901,,586.55
2023-06-28 15:20:30.276053,,586.5
2023-06-28 15:20:31.179517,,586.55
2023-06-28 15:20:32.182886,,586.75
2023-06-28 15:20:33.183056,,586.8
2023-06-28 15:20:33.475839,,587.0
2023-06-28 15:20:34.181895,,586.8
2023-06-28 15:20:34.476709,,586.7
2023-06-28 15:20:35.180195,,586.9
2023-06-28 15:20:35.480895,,586.6
2023-06-28 15:20:36.181477,,586.75
2023-06-28 15:20:36.480294,,586.6
2023-06-28 15:20:37.183090,,586.75
2023-06-28 15:20:37.680781,,587.15
2023-06-28 15:20:38.185057,,587.05
2023-06-28 15:20:38.882703,,586.8
2023-06-28 15:20:39.087722,,586.85
2023-06-28 15:20:39.183690,,587.1
2023-06-28 15:20:40.183194,,586.85
2023-06-28 15:20:40.299125,,587.2
2023-06-28 15:20:41.185781,,586.9
2023-06-28 15:20:41.485595,,587.1
2023-06-28 15:20:42.182161,,587.0
2023-06-28 15:20:42.686926,,586.95
2023-06-28 15:20:43.181938,,587.15
2023-06-28 15:20:43.692364,,587.1
2023-06-28 15:20:44.688903,,587.15
2023-06-28 15:20:45.184595,,587.4
2023-06-28 15:20:46.183735,,587.5
2023-06-28 15:20:46.891994,,587.6
2023-06-28 15:20:47.099643,,587.55
2023-06-28 15:20:47.189586,,587.6
2023-06-28 15:20:48.186068,,587.35
2023-06-28 15:20:48.299999,,587.5
2023-06-28 15:20:49.185661,,587.1
2023-06-28 15:20:50.188288,,586.95
2023-06-28 15:20:51.188161,,587.1
2023-06-28 15:20:51.297874,,586.9
2023-06-28 15:20:53.300949,,587.0
2023-06-28 15:20:54.189936,,587.05
2023-06-28 15:20:55.190571,,586.9
2023-06-28 15:20:55.703159,,587.0
2023-06-28 15:20:56.909917,,586.95
2023-06-28 15:20:57.905657,,587.05
2023-06-28 15:20:59.185936,,587.0
2023-06-28 15:20:59.908015,,587.05
2023-06-28 15:21:00.189246,,587.2
2023-06-28 15:21:00.908851,,587.0
2023-06-28 15:21:01.195674,,586.9
2023-06-28 15:21:01.911187,,587.0
2023-06-28 15:21:02.192421,,586.9
2023-06-28 15:21:03.187450,,587.0
2023-06-28 15:21:03.912737,,587.25
2023-06-28 15:21:04.116934,,587.0
2023-06-28 15:21:05.187905,,586.95
2023-06-28 15:21:05.315868,,586.8
2023-06-28 15:21:06.189545,,586.95
2023-06-28 15:21:07.196276,,586.85
2023-06-28 15:21:08.189281,,586.8
2023-06-28 15:21:09.924760,,587.0
2023-06-28 15:21:10.193799,,586.95
2023-06-28 15:21:10.932390,,586.85
2023-06-28 15:21:11.198222,,586.95
2023-06-28 15:21:12.191776,,586.85
2023-06-28 15:21:12.929165,,586.95
2023-06-28 15:21:14.129233,,587.05
2023-06-28 15:21:15.133178,,586.85
2023-06-28 15:21:16.129802,,586.7
2023-06-28 15:21:18.131578,,586.75
2023-06-28 15:21:19.139424,,586.85
2023-06-28 15:21:19.194659,,586.7
2023-06-28 15:21:22.344224,,586.85
